Royalty Date,Title,ASIN/ISBN,Language,book_nick_name,Authors,Units Sold,Units Refunded,Net Units Sold,Marketplace,Royalty Type,Transaction Type,Royalty,Currency,Authors Count,Royalty USD,Royalty per Author (USD),BookType,Year Sold,Authors_Exploded
2022-12,"Conte Africain - Wolof: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794255548,Wolof,wolof_travaille_paresse,"Shck Tchamna, Thierno Khayar KANE",1,0,1,Amazon.fr,60%,Standard - Paperback,6.12,EUR,3,7.141190198366394,2.3803967327887983,Paper,2022,"['Shck Tchamna', ' Thierno Khayar KANE']"
2022-12,"Conte Bamileke -Medumba: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Medumba-Francais",9781794173583,Medumba,medumba_travaille_paresse,"Shck Tchamna, Leopold Tchoumi",1,0,1,Amazon.fr,60%,Standard - Paperback,5.9,EUR,3,6.884480746791132,2.294826915597044,Paper,2022,"['Shck Tchamna', ' Leopold Tchoumi']"
2022-12,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,9781676504153,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.54,EUR,2,5.2975495915985995,2.6487747957992998,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",9781512166378,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,6.02,EUR,2,7.024504084014002,3.512252042007001,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",9781512166378,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.es,60%,Standard - Paperback,6.02,EUR,2,7.024504084014002,3.512252042007001,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,9781676504153,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,4.54,EUR,2,5.2975495915985995,2.6487747957992998,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,"Contes africains, contes bamilékés racontés en nufi et traduits en français (Black and White): African's fairy tales",9781512310139,Nufi,nufi_contes_bamileke_black_white,"Resulam, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,5.62,EUR,2,6.557759626604434,3.278879813302217,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,Guide de conversation trilingue Medumba-Français-anglais: Mə̀dʉ̂mbὰ-French-English Phrasebook,9798428192421,Medumba,medumba_phrasebook_guide_conversation_trilingue,"Tanyi Djobia Rene, Leopold Tchoumi, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,8.3,USD,4,8.3,2.075,Paper,2022,"['Tanyi Djobia Rene', ' Leopold Tchoumi', ' Shck Tchamna']"
2022-12,Conversations de base en langue ngemba,9798577661649,Ngemba,ngemba_conversations_de_base,"Deeh Segallo, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,4.42,USD,3,4.42,1.4733333333333334,Paper,2022,"['Deeh Segallo', ' Shck Tchamna']"
2022-12,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",9781793402516,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,5.52,USD,2,5.52,2.76,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",9781793402516,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,5.52,USD,2,5.52,2.76,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-12,Swahili-French-English Phrasebook: Guide de conversation trilingue Swahili-Français-Anglais,9798798712878,Swahili,swahili_phrasebook_guide_conversation_trilingue,"Joseph Oyange Wajuanga, Shck Tchamna",1,0,1,Amazon.ca,60%,Standard - Paperback,9.94,CAD,3,7.202898550724639,2.4009661835748797,Paper,2022,"['Joseph Oyange Wajuanga', ' Shck Tchamna']"
2022-12,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",9798753759252,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.ca,60%,Standard - Paperback,11.68,CAD,3,8.46376811594203,2.821256038647343,Paper,2022,"['Shck Tchamna', ' Fu Tientcheu']"
2022-12,Contes bamilekés racontés en ghomala' et traduits en français (Version Couleur): Bə a la tə pə́ a ? Bə a lə pə̌ ə́.,9798525282582,Ghomala',ghomala_contes_bamilekés,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.ca,60%,Standard - Paperback,4.99,CAD,3,3.6159420289855078,1.205314009661836,Paper,2022,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2022-12,Conversations de base en langue ghomala',9798657752007,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.ca,60%,Standard - Paperback,7.03,CAD,3,5.0942028985507255,1.6980676328502418,Paper,2022,"['Pascaline Motoum', ' Shck Tchamna']"
2022-12,La fourmi affamée : Ewondo-Français.: Mǎn asɔ́sɔ̄n awóg zie,9798644636723,Ewondo,ewondo_fourmi_affamée,"Shck Tchamna, Claude Lionel Mvondo",1,0,1,Amazon.ca,60%,Standard - Paperback,10.0,CAD,3,7.246376811594204,2.415458937198068,Paper,2022,"['Shck Tchamna', ' Claude Lionel Mvondo']"
2022-12,Syllabaire et dictionnaire visuel en langue ewondo,9781089371496,Ewondo,ewondo_syllabaire,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.ca,60%,Standard - Paperback,6.83,CAD,3,4.949275362318842,1.6497584541062806,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-12,Swahili-French-English Phrasebook: Guide de conversation trilingue Swahili-Français-Anglais,9798798712878,Swahili,swahili_phrasebook_guide_conversation_trilingue,"Joseph Oyange Wajuanga, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,6.94,EUR,3,8.09801633605601,2.6993387786853362,Paper,2022,"['Joseph Oyange Wajuanga', ' Shck Tchamna']"
2022-12,Swahili-French-English Phrasebook: Guide de conversation trilingue Swahili-Français-Anglais,9798798712878,Swahili,swahili_phrasebook_guide_conversation_trilingue,"Joseph Oyange Wajuanga, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,6.94,EUR,3,8.09801633605601,2.6993387786853362,Paper,2022,"['Joseph Oyange Wajuanga', ' Shck Tchamna']"
2022-12,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",9798753759252,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.fr,60%,Standard - Paperback,9.23,EUR,3,10.770128354725788,3.590042784908596,Paper,2022,"['Shck Tchamna', ' Fu Tientcheu']"
2022-12,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",9798753759252,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",2,0,2,Amazon.fr,60%,Standard - Paperback,18.46,EUR,3,21.540256709451576,7.180085569817192,Paper,2022,"['Shck Tchamna', ' Fu Tientcheu']"
2022-12,Contes bamilekés racontés en ghomala' et traduits en français (Version Couleur): Bə a la tə pə́ a ? Bə a lə pə̌ ə́.,9798525282582,Ghomala',ghomala_contes_bamilekés,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",2,0,2,Amazon.fr,60%,Standard - Paperback,7.38,EUR,3,8.611435239206534,2.8704784130688448,Paper,2022,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2022-12,La fourmi affamée : Basaa-Français: Njàl ì gwèe Sulûk,9798724460323,Basaa,basaa_fourmi_affamée,"Zachée Denis BITJAA KODY, Shck Cǎmnà'",1,0,1,Amazon.fr,60%,Standard - Paperback,5.51,EUR,3,6.429404900816802,2.143134966938934,Paper,2022,"['Zachée Denis BITJAA KODY', "" Shck Cǎmnà'""]"
2022-12,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.25,EUR,3,4.959159859976663,1.6530532866588876,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-12,Contes bamilekés racontés en yemba et traduits en francais,9798649446921,Yemba,yemba_contes_bamilekés,"Shck Tchamna, Joséphine Ndonke, IMELE TSAFACK, Olivier Tafouemewe",1,0,1,Amazon.fr,60%,Standard - Paperback,3.85,EUR,5,4.492415402567095,0.898483080513419,Paper,2022,"['Shck Tchamna', ' Joséphine Ndonke', ' IMELE TSAFACK', ' Olivier Tafouemewe']"
2022-12,Guide de conversation trilingue Wolof-Français-Anglais: Wolof-French-English Phrasebook,9798497752342,Wolof,wolof_phrasebook_guide_conversation_trilingue,"Thierno Khayar KANE, Shck Tchamna",1,0,1,Amazon.es,60%,Standard - Paperback,7.27,EUR,3,8.483080513418903,2.827693504472968,Paper,2022,"['Thierno Khayar KANE', ' Shck Tchamna']"
2022-12,Contes bamilekés racontés en ghomala' et traduits en français (Version Couleur): Bə a la tə pə́ a ? Bə a lə pə̌ ə́.,9798525282582,Ghomala',ghomala_contes_bamilekés,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,3.69,EUR,3,4.305717619603267,1.4352392065344224,Paper,2022,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2022-12,Conversations de base en langue ghomala',9798657752007,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,4.37,EUR,3,5.099183197199533,1.6997277323998443,Paper,2022,"['Pascaline Motoum', ' Shck Tchamna']"
2022-12,"Conte Africain - Duala: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794388543,Duala,duala_conte_travaille_paresse,"Shck Tchamna, Ngobo Ekwala",1,0,1,Amazon.de,60%,Standard - Paperback,5.94,EUR,3,6.931155192532089,2.310385064177363,Paper,2022,"['Shck Tchamna', ' Ngobo Ekwala']"
2022-12,"Conte Africain - Duala: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794388543,Duala,duala_conte_travaille_paresse,"Shck Tchamna, Ngobo Ekwala",1,0,1,Amazon.de,60%,Standard - Paperback,5.94,EUR,3,6.931155192532089,2.310385064177363,Paper,2022,"['Shck Tchamna', ' Ngobo Ekwala']"
2022-12,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,9798487570888,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,8.27,USD,3,8.27,2.7566666666666664,Paper,2022,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2022-12,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",4,0,4,Amazon.com,60%,Standard - Paperback,18.8,USD,3,18.8,6.266666666666667,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-12,Contes bamilekés racontés en yemba et traduits en francais,9798649446921,Yemba,yemba_contes_bamilekés,"Shck Tchamna, Joséphine Ndonke, IMELE TSAFACK, Olivier Tafouemewe",1,0,1,Amazon.com,60%,Standard - Paperback,4.42,USD,5,4.42,0.884,Paper,2022,"['Shck Tchamna', ' Joséphine Ndonke', ' IMELE TSAFACK', ' Olivier Tafouemewe']"
2022-12,"Conte Africain - Duala: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794388543,Duala,duala_conte_travaille_paresse,"Shck Tchamna, Ngobo Ekwala",1,0,1,Amazon.com,60%,Standard - Paperback,5.94,USD,3,5.94,1.9800000000000002,Paper,2022,"['Shck Tchamna', ' Ngobo Ekwala']"
2022-12,La grammaire des langues bamilekes : cas du nufi,9781511920407,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,8.09,USD,2,8.09,4.045,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-11,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",9781512166378,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,60%,Standard - Paperback,7.25,CAD,2,5.253623188405798,2.626811594202899,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-11,Guide de conversation trilingue Medumba-Français-anglais: Mə̀dʉ̂mbὰ-French-English Phrasebook,9798428192421,Medumba,medumba_phrasebook_guide_conversation_trilingue,"Tanyi Djobia Rene, Leopold Tchoumi, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,7.43,EUR,4,8.66977829638273,2.1674445740956827,Paper,2022,"['Tanyi Djobia Rene', ' Leopold Tchoumi', ' Shck Tchamna']"
2022-11,Conversations de base en langue medumba,9798575709787,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.01,EUR,3,4.679113185530921,1.5597043951769738,Paper,2022,"['Jean René Djobia', ' Shck Tchamna']"
2022-11,Conversations de base en langue medumba,9798575709787,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.01,EUR,3,4.679113185530921,1.5597043951769738,Paper,2022,"['Jean René Djobia', ' Shck Tchamna']"
2022-11,La fourmi affamée : Medumba-Français: Nzìkû’ cwɛ̌d nja ndèdndèd.,9798645542108,Medumba,medumba_fourmi_affamée,"Shck Tchamna, Jean René Djobia",1,0,1,Amazon.fr,60%,Standard - Paperback,6.67,EUR,3,7.782963827304551,2.5943212757681837,Paper,2022,"['Shck Tchamna', ' Jean René Djobia']"
2022-11,Conversations de base en langue ewondo,9798635619919,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,5.32,EUR,3,6.207701283547259,2.0692337611824194,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-11,Conversations de base en langue ewondo,9798635619919,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,5.32,EUR,3,6.207701283547259,2.0692337611824194,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-11,"Conte Africain - Wolof: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794255548,Wolof,wolof_travaille_paresse,"Shck Tchamna, Thierno Khayar KANE",1,0,1,Amazon.fr,60%,Standard - Paperback,6.12,EUR,3,7.141190198366394,2.3803967327887983,Paper,2022,"['Shck Tchamna', ' Thierno Khayar KANE']"
2022-11,"Conte Bamileke-Yemba : « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794067806,Yemba,yemba_travaille_paresse,"Shck Tchamna, Josephine Ndonke",1,0,1,Amazon.fr,60%,Standard - Paperback,5.68,EUR,3,6.627771295215869,2.2092570984052897,Paper,2022,"['Shck Tchamna', ' Josephine Ndonke']"
2022-11,"Contes africains, contes bamilékés racontés en nufi et traduits en français (Black and White): African's fairy tales",9781512310139,Nufi,nufi_contes_bamileke_black_white,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,5.62,EUR,2,6.557759626604434,3.278879813302217,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,9781676504153,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,4.54,EUR,2,5.2975495915985995,2.6487747957992998,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,9781070422077,Nufi,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,"Resulam, Shck Tchamna",2,0,2,Amazon.ca,60%,Standard - Paperback,14.34,CAD,2,10.391304347826088,5.195652173913044,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-11,Guide de conversation trilingue Wolof-Français-Anglais: Wolof-French-English Phrasebook,9798497752342,Wolof,wolof_phrasebook_guide_conversation_trilingue,"Thierno Khayar KANE, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,7.27,EUR,3,8.483080513418903,2.827693504472968,Paper,2022,"['Thierno Khayar KANE', ' Shck Tchamna']"
2022-11,Contes bamilekés racontés en ghomala' et traduits en français (Version Couleur): Bə a la tə pə́ a ? Bə a lə pə̌ ə́.,9798525282582,Ghomala',ghomala_contes_bamilekés,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,3.69,EUR,3,4.305717619603267,1.4352392065344224,Paper,2022,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2022-11,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.25,EUR,3,4.959159859976663,1.6530532866588876,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-11,Conversations de base en langue ghomala',9798657752007,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.57,EUR,3,5.332555425904318,1.7775184753014395,Paper,2022,"['Pascaline Motoum', ' Shck Tchamna']"
2022-11,Contes bamilekés racontés en medumba et traduits en français (Version Couleur): medumba fairy tales,9781519205971,Medumba,medumba_contes_bamilekés,"Shck Tchamna, Leopold Tchoumi",1,0,1,Amazon.fr,60%,Standard - Paperback,3.88,EUR,3,4.527421236872812,1.5091404122909375,Paper,2022,"['Shck Tchamna', ' Leopold Tchoumi']"
2022-11,Syllabaire et dictionnaire visuel en langue ewondo,9781089371496,Ewondo,ewondo_syllabaire,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.97,EUR,3,5.799299883313886,1.9330999611046285,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-11,Syllabaire et dictionnaire visuel en langue ewondo,9781089371496,Ewondo,ewondo_syllabaire,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.97,EUR,3,5.799299883313886,1.9330999611046285,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-11,Contes bamilekés racontés en ghomala' et traduits en français (Version Couleur): Bə a la tə pə́ a ? Bə a lə pə̌ ə́.,9798525282582,Ghomala',ghomala_contes_bamilekés,"Mə̂fo Gòmlù’ Motoum, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,3.69,EUR,3,4.305717619603267,1.4352392065344224,Paper,2022,"['Mə̂fo Gòmlù’ Motoum', ' Shck Tchamna']"
2022-11,Conversations de base en langue ghomala',9798657752007,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,4.37,EUR,3,5.099183197199533,1.6997277323998443,Paper,2022,"['Pascaline Motoum', ' Shck Tchamna']"
2022-11,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",9798753759252,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.com,60%,Standard - Paperback,9.02,USD,3,9.02,3.0066666666666664,Paper,2022,"['Shck Tchamna', ' Fu Tientcheu']"
2022-11,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,9798487570888,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,8.27,USD,3,8.27,2.7566666666666664,Paper,2022,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2022-11,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,4.7,USD,3,4.7,1.5666666666666667,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-11,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,4.7,USD,3,4.7,1.5666666666666667,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-11,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",2,0,2,Amazon.com,60%,Standard - Paperback,9.4,USD,3,9.4,3.1333333333333333,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-11,Conversations de base en langue basaa,9798693478213,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",6,0,6,Amazon.com,60%,Standard - Paperback,28.2,USD,3,28.2,9.4,Paper,2022,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2022-11,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,9781729670750,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,9.0,USD,4,9.0,2.25,Paper,2022,"['Giresse Jiokeng Feutsa', ' Oliver Germain Tafouemewe', ' Shck Tchamna']"
2022-11,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,9781729670750,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,9.0,USD,4,9.0,2.25,Paper,2022,"['Giresse Jiokeng Feutsa', ' Oliver Germain Tafouemewe', ' Shck Tchamna']"
2022-11,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,9781523314591,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,7.08,USD,3,7.08,2.36,Paper,2022,"['Claude Lionel Mvondo Edzoa', ' Shck Tchamna']"
2022-10,Guide de conversation trilingue Medumba-Français-anglais: Mə̀dʉ̂mbὰ-French-English Phrasebook,9798428192421,Medumba,medumba_phrasebook_guide_conversation_trilingue,"Tanyi Djobia Rene, Leopold Tchoumi, Shck Tchamna",1,0,1,Amazon.ca,60%,Standard - Paperback,10.3,CAD,4,7.463768115942031,1.8659420289855078,Paper,2022,"['Tanyi Djobia Rene', ' Leopold Tchoumi', ' Shck Tchamna']"
2022-10,Conversations de base en langue medumba,9798575709787,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.01,EUR,3,4.679113185530921,1.5597043951769738,Paper,2022,"['Jean René Djobia', ' Shck Tchamna']"
2022-10,Conversations de base en langue ewondo,9798635619919,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,5.32,EUR,3,6.207701283547259,2.0692337611824194,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-10,"Conte Africain - Kikongo: « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».",9781794371385,Kikongo,kikongo_travaille_paresse,"Shck Tchamna, Imanuel Kimbuala Hemsey",1,0,1,Amazon.fr,60%,Standard - Paperback,6.1,EUR,3,7.117852975495916,2.3726176584986387,Paper,2022,"['Shck Tchamna', ' Imanuel Kimbuala Hemsey']"
2022-10,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,9781676504153,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,4.54,EUR,2,5.2975495915985995,2.6487747957992998,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-10,Contes bamilekés racontés en medumba et traduits en français (Black and White): medumba (Bangangte) Fairy tales,9781519171191,Medumba,medumba_contes_bamilekes_black_white,Leopold Tchoumi,1,0,1,Amazon.fr,60%,Standard - Paperback,6.12,EUR,2,7.141190198366394,3.570595099183197,Paper,2022,['Leopold Tchoumi']
2022-10,Contes bamilekés racontés en medumba et traduits en français (Black and White): medumba (Bangangte) Fairy tales,9781519171191,Medumba,medumba_contes_bamilekes_black_white,Leopold Tchoumi,1,0,1,Amazon.fr,60%,Standard - Paperback,6.12,EUR,2,7.141190198366394,3.570595099183197,Paper,2022,['Leopold Tchoumi']
2022-10,"Contes africains, contes bamilékés racontés en nufi et traduits en français (Black and White): African's fairy tales",9781512310139,Nufi,nufi_contes_bamileke_black_white,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,60%,Standard - Paperback,5.62,EUR,2,6.557759626604434,3.278879813302217,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-10,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",9781512166378,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.es,60%,Standard - Paperback,6.02,EUR,2,7.024504084014002,3.512252042007001,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-10,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,9781676504153,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,4.54,EUR,2,5.2975495915985995,2.6487747957992998,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-10,Expressions idiomatiques en langue fe'efe'e (nufi),9781514801888,Nufi,nufi_expressions_idiomatiques,"Resulam, Shck Tchamna",1,0,1,Amazon.de,60%,Standard - Paperback,8.46,EUR,2,9.87164527421237,4.935822637106185,Paper,2022,"['Resulam', ' Shck Tchamna']"
2022-10,Conversations de base en langue ewondo,9798635619919,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.co.uk,60%,Standard - Paperback,5.13,GBP,3,6.8491321762349795,2.283044058744993,Paper,2022,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2022-10,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",9781793402516,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,0,1,Amazon.com,60%,Standard - Paperback,5.8,USD,2,5.8,2.9,Paper,2022,"['Resulam', ' Shck Tchamna']"
